"","ID","Shrub","Grassland","For_Evergr","For_DecidMixed","cell_id","cc_cfo_mn","cbh_cfo_mn","fire1yr_high_prop","fire2_5yr_high_prop","fire6_10yr_high_prop","fire11_35yr_high_prop","fire1yr_lowmod_prop","fire2_5yr_lowmod_prop","fire6_10yr_lowmod_prop","fire11_35yr_lowmod_prop","Latitude","elev.resid","NaiveOcc"
"385","C0289_U1",0.073,0,0.806,0,289,53.6769809742839,2.54735521639139,0,0,0,0,0,0,0,0,40.6585377,447.353776504877,"Unoccupied"
"386","C0289_U2",0.027,0,0.869,0,289,55.5461586769939,2.44316516642244,0,0,0,0,0,0,0,0,40.66513906,366.251970178932,"Unoccupied"
"387","C0290_U1",0.008,0,0.873,0,290,43.9419530595138,1.84073763621123,0,0,0,0,0,0,0,0,40.64017998,131.044708588085,"Unoccupied"
"388","C0290_U3",0,0,0.837,0,290,59.2385744234801,2.89559748427673,0,0,0,0,0,0,0,0,40.64544986,188.891511395307,"Occupied"
"389","C0291_U1",0.011,0,0.989,0,291,54.8706842435656,2.60849550115087,0,0,0,0,0,0,0,0,40.70798658,208.892438834799,"Occupied"
"390","C0291_U3",0.002,0,0.998,0,291,62.4105835599247,2.8690650491529,0,0,0,0,0,0,0,0,40.69911456,283.045789952895,"Unoccupied"
"391","C0293_U1",0,0,1,0,293,54.5565326633166,3.0998743718593,0,0,0,0,0,0,0,0,40.75739803,165.467949929633,"Unoccupied"
"392","C0293_U3",0,0,1,0,293,53.1468736886278,2.99223667645825,0,0,0,0,0,0,0,0,40.75151369,162.226267023921,"Unoccupied"
"393","C0294_U1",0.004,0,0.996,0,294,68.5486169321039,2.75544844928751,0,0,0,0,0,0,0,0,40.72213281,167.508955380342,"Unoccupied"
"394","C0294_U3",0,0,1,0,294,63.9222548197821,2.947820620285,0,0,0,0,0,0,0,0,40.73081454,187.869643819058,"Unoccupied"
"395","C0295_U2",0,0,1,0,295,57.079866192766,3.19632030106628,0,0,0,0,0,0,0,0,40.7822081,11.4619039817388,"Unoccupied"
"396","C0295_U3",0,0,1,0,295,71.5058577405858,2.66715481171548,0,0,0,0,0,0,0,0,40.77992199,-2.54440319396238,"Unoccupied"
"397","C0296_U1",0.74,0.225,0.036,0,296,7.97694403688954,1.10584783064347,0,0,0.417378917378917,0,0,0,0.527065527065527,0,40.7952664,-63.3915210232098,"Occupied"
"398","C0296_U2",0.737,0.244,0.019,0,296,18.7933849696462,1.21729118693741,0,0,0.194326241134752,0,0,0,0.70354609929078,0,40.80041024,-68.3441809677224,"Occupied"
"399","C0297_U3",0.779,0.108,0.076,0,297,17.7973227358293,0.486509098514955,0,0,0.272079772079772,0.0441595441595442,0,0,0.689458689458689,0.705128205128205,40.84054787,-395.132248048164,"Occupied"
"400","C0299_U1",0.036,0,0.914,0,299,43.808746599707,4.16970077422055,0,0,0,0,0,0,0,0,40.22150247,-130.492671504679,"Occupied"
"401","C0299_U2",0.013,0,0.987,0,299,44.4340372151369,3.5780890654401,0,0,0,0,0,0,0,0,40.22752111,-121.845091351238,"Occupied"
"402","C0300_U1",0.548,0,0.452,0,300,38.0646038051432,3.77524566171859,0,0,0.161849710982659,0,0,0,0.838150289017341,0,40.08634035,-85.9606205799396,"Occupied"
"403","C0300_U3",0.586,0.019,0.395,0,300,34.2043168482816,4.02200335289187,0,0,0.235632183908046,0,0,0,0.764367816091954,0,40.08243885,-3.59557550867684,"Unoccupied"
"404","C0301_U1",0.259,0.062,0.65,0,301,47.8753671842216,2.21422576584138,0,0,0,0,0,0,0,0,39.91514355,-158.757716517852,"Occupied"
"405","C0301_U2",0.164,0,0.766,0,301,54.9198073701843,2.50858458961474,0,0,0,0,0,0,0,0.00864553314121038,39.91638045,-171.66200376712,"Occupied"
"406","C0303_U1",0.119,0,0.879,0.002,303,69.1742313323573,1.46433800460155,0.872992700729927,0,0,0,0.127007299270073,0,0,0,39.64546595,-339.715641295858,"Occupied"
"407","C0303_U3",0.121,0,0.879,0,303,64.0043969849246,1.73953098827471,0.793352601156069,0,0,0,0.206647398843931,0,0,0,39.65940935,-308.780154352605,"Occupied"
"408","C0307_U1",0.386,0,0.61,0,307,60.8782736224597,1.00377121307354,0.706647398843931,0,0,0.229768786127168,0.293352601156069,0,0,0.234104046242775,39.68839379,-314.854206540367,"Unoccupied"
"409","C0307_U3",0.091,0,0.906,0,307,76.1487136582305,1.49696716168166,0.898550724637681,0,0,0,0.101449275362319,0,0,0.0695652173913043,39.67900816,-342.645648116426,"Occupied"
"410","C0308_U1",0.252,0,0.748,0,308,80.7402217109391,1.40660949592136,0.994252873563218,0,0,0.0387931034482759,0.00574712643678161,0,0,0.948275862068966,39.68633571,-377.18415237066,"Unoccupied"
"411","C0308_U3",0.345,0,0.655,0,308,70.9389425094419,2.07973143096937,0.959420289855072,0,0,0.197101449275362,0.0405797101449275,0,0,0.802898550724638,39.67806202,-433.621912225966,"Occupied"
"412","C0309_U2",0,0,0.998,0,309,86.6890562879263,1.14835739694497,1,0,0,0,0,0,0,0,39.68431868,-619.659355293223,"Occupied"
"413","C0310_U4",0,0,0.994,0,310,87.5677203265648,1.38978438350429,0.770348837209302,0,0,0,0.229651162790698,0,0,0,39.68399648,-562.505828571575,"Unoccupied"
"414","C0311_U1",0,0.778,0.222,0,311,68.9763746602551,2.51411248170604,0,0.135371179039301,0,0,0,0.847161572052402,0,0,39.86162269,-621.295612126628,"Unoccupied"
"415","C0311_U2",0,0.749,0.251,0,311,68.8457836367441,2.74387947269303,0,0.127873563218391,0,0,0,0.860632183908046,0,0,39.86579913,-645.691594326345,"Unoccupied"
"416","C0312_U1",0.492,0,0.388,0,312,49.8054393305439,1.6510460251046,0,0,0,0,0,0,0,0.343478260869565,39.88244844,-292.283668360253,"Occupied"
"417","C0312_U3",0.217,0,0.704,0,312,57.6722548197821,2.74245599329422,0,0,0,0.00144300144300144,0,0,0,0.483405483405483,39.8735851,-274.944315615016,"Unoccupied"
"418","C0313_U1",0.006,0,0.994,0,313,59.457949790795,2.68033472803347,0,0,0,0,0.245310245310245,0,0,0,39.89687855,-114.7420905486,"Unoccupied"
"419","C0313_U3",0,0,1,0,313,57.262805770437,2.52414802425256,0,0,0,0,0,0,0,0,39.89785067,-174.514794183399,"Unoccupied"
"420","C0315_U1",0.839,0,0.043,0,315,24.8676562826678,0.608822914488815,0,0,0.531791907514451,0,0,0,0.458092485549133,0.00722543352601156,40.03657909,-696.482328048458,"Occupied"
"421","C0315_U2",0.514,0.026,0.377,0,315,52.6822175732218,1.50041841004184,0,0,0.0645624103299857,0.00286944045911047,0,0,0.509325681492109,0.154949784791966,40.04765319,-708.332729721566,"Unoccupied"
"422","C0316_U1",0.046,0.011,0.943,0,316,60.4202928870293,1.97970711297071,0,0,0,0,0,0,0,0,40.21299962,288.080851038788,"Occupied"
"423","C0316_U2",0,0,1,0,316,67.043696424838,2.40664854693707,0,0,0,0,0,0,0,0,40.21829219,329.120155997534,"Unoccupied"
"424","C0317_U1",0,0,1,0,317,49.15,3.00502092050209,0,0,0,0,0,0,0,0,40.2415344,-33.434016559493,"Unoccupied"
"425","C0317_U2",0.009,0,0.991,0,317,45.4407275768346,3.02195274932051,0,0,0,0,0,0,0,0,40.23741418,-41.0209993072652,"Unoccupied"
"426","C0318_U1",0,0,1,0,318,61.7934350825842,1.95024043487351,0,0,0,0,0,0,0,0,40.25032473,175.174140536571,"Unoccupied"
"427","C0318_U2",0,0,0.996,0,318,67.2600878109973,1.82082375078403,0,0,0,0,0,0,0,0,40.25556787,190.963812351645,"Unoccupied"
"428","C0319_U1",0.227,0,0.773,0,319,29.9120050282841,2.38969201759899,0,0,0,0,0,0,0,0,40.29076124,220.77292215391,"Unoccupied"
"429","C0319_U2",0.152,0,0.848,0,319,36.9554672799498,2.07986619276605,0,0,0,0,0,0,0,0,40.28621711,208.959345160365,"Unoccupied"
"430","C0320_U1",0.101,0,0.899,0,320,46.8167922948074,2.63693467336683,0,0,0,0,0,0,0,0,40.2911784,135.459279984836,"Unoccupied"
"431","C0320_U3",0.315,0,0.685,0,320,42.018410041841,2.76171548117155,0,0,0,0,0,0,0,0,40.27905598,108.161095063144,"Unoccupied"
"432","C0321_U1",0.008,0,0.992,0,321,50.438427765001,1.86807443027389,0,0,0,0,0,0,0,0,40.32241679,242.055401065324,"Unoccupied"
"433","C0321_U2",0.017,0,0.983,0,321,53.5057519347417,2.01296799832671,0,0,0,0,0,0,0,0,40.31816926,222.107832207713,"Occupied"
"434","C0323_U1",0.94,0.047,0.009,0,323,8.00334728033473,0.584309623430962,0,0,0.584527220630373,0,0,0,0.415472779369628,0,40.79407655,-79.1094882821497,"Occupied"
"435","C0323_U2",0.88,0.013,0,0,323,5.78378378378378,0.160486067462812,0,0,0.738571428571429,0,0,0,0.245714285714286,0,40.79374326,-100.665885824001,"Occupied"
"436","C0324_U1",0.151,0,0.849,0,324,54.4287510477787,1.76320201173512,0,0,0,0,0,0,0,0,40.80427699,99.8950489747755,"Unoccupied"
"437","C0324_U2",0.194,0,0.806,0,324,46.3963963963964,1.71569243662267,0,0,0,0,0,0,0,0,40.80948873,151.613549936249,"Unoccupied"
"438","C0325_U1",0.032,0,0.679,0,325,44.4265631556861,2.3268988669744,0,0,0,0,0,0,0,0,39.90291693,22.2189547676581,"Unoccupied"
"439","C0325_U2",0,0,1,0,325,76.4110390968012,2.84591260715032,0,0,0,0,0,0,0,0.0605187319884726,39.90589667,125.433296708043,"Occupied"
"440","C0326_U2",0,0.004,0.996,0,326,51.1181646763042,2.32558139534884,0,0,0,0,0,0,0,0,39.92823932,228.084526178683,"Occupied"
"441","C0327_U1",0.076,0.085,0.769,0,327,40.1244761106454,2.40046102263202,0,0,0,0,0,0,0,0,40.2211276,167.988878556895,"Unoccupied"
"442","C0327_U3",0.008,0.074,0.82,0,327,42.7265690376569,1.42928870292887,0,0,0,0,0,0,0,0,40.21897521,137.656262816402,"Unoccupied"
"443","C0328_U1",0.006,0,0.917,0,328,55.8933500627353,2.54621497281472,0,0,0,0,0,0,0,0,39.73269786,123.583052746916,"Unoccupied"
"444","C0328_U3",0.032,0,0.904,0,328,60.6637335009428,1.77247014456317,0,0,0,0,0,0,0,0,39.72539732,86.66292439761,"Occupied"
"445","C0329_U1",0.009,0,0.991,0,329,69.3195984103744,1.67433591298891,0,0,0,0,0,0,0,0,39.69137738,-103.635273531101,"Unoccupied"
"446","C0330_U1",0.081,0,0.837,0,330,43.1883511418395,2.70102660800335,0,0,0,0,0,0,0,0,39.78240712,415.086019895618,"Unoccupied"
"447","C0330_U2",0.011,0,0.922,0,330,44.5427555927242,3.27158687016517,0,0,0,0,0,0,0,0,39.77624257,380.454881519402,"Occupied"
"448","C0331_U1",0.03,0,0.868,0,331,42.679589270746,2.38579212070411,0,0,0,0,0,0,0,0,39.75924736,334.416734738609,"Occupied"
"449","C0331_U2",0.083,0,0.826,0,331,56.5889121338912,2.03347280334728,0,0,0,0,0,0,0,0,39.74769429,157.397625765697,"Occupied"
"450","C0332_U2",0.017,0,0.983,0,332,52.8670290612586,2.88814551536692,0,0,0,0,0,0,0,0,39.75334703,122.96855153651,"Occupied"
"451","C0332_U3",0,0,1,0,332,55.8844946641557,3.01736765013601,0,0,0,0,0,0,0,0,39.76033591,104.199256684334,"Unoccupied"
"452","C0333_U1",0.091,0,0.812,0.032,333,63.9498531263114,1.36235837180025,0.198550724637681,0,0,0,0.252173913043478,0,0,0,39.82876342,249.496305105048,"Unoccupied"
"453","C0333_U3",0.038,0,0.856,0.002,333,55.7754760410128,1.90939527097719,0,0,0,0,0.00145985401459854,0,0,0,39.81595039,402.729343658843,"Occupied"
"454","C0335_U1",0.362,0,0.638,0,335,58.9855739075894,1.89316328664018,0.0406386066763425,0,0,0.158200290275762,0.0420899854862119,0,0,0.531204644412192,39.85404604,90.1571861443969,"Unoccupied"
"455","C0335_U3",0.423,0,0.563,0.013,335,59.2671963203011,1.78674472088647,0.0202020202020202,0,0,0.262626262626263,0.126984126984127,0,0,0.639249639249639,39.8542574,12.860751509662,"Occupied"
"456","C0336_U1",0.009,0,0.991,0,336,42.6016736401674,4.14979079497908,0,0,0,0,0,0,0,0,39.80593747,520.037387674313,"Unoccupied"
"457","C0338_U1",0,0,1,0,338,40.3370269705206,2.28036796989337,0,0,0,0,0,0,0,0,39.77581963,490.854878638904,"Unoccupied"
"458","C0338_U2",0.031,0,0.969,0,338,28.7879104789793,3.35975737293453,0,0,0,0,0,0,0,0,39.78530546,506.099464058469,"Unoccupied"
"459","C0339_U1",0,0,1,0,339,64.6031779218064,1.81392431528329,0,0,0,0,0,0,0,0,39.68896517,328.118311808362,"Occupied"
"460","C0339_U4",0,0,1,0,339,63.4233744511813,2.46163495713987,0,0,0,0,0,0,0,0,39.69377857,252.518473488955,"Occupied"
"461","C0341_U1",0,0.023,0.902,0,341,50.3839397741531,3.96340443329151,0,0,0,0,0.079136690647482,0.361151079136691,0,0,39.87231525,-183.74118971779,"Unoccupied"
"462","C0341_U2",0,0,1,0,341,70.3417138068301,1.69956002514142,0.0720461095100865,0,0,0,0.43371757925072,0.00432276657060519,0,0,39.87352499,-189.098485069177,"Unoccupied"
"463","C0342_U1",0.135,0,0.865,0,342,52.8246385920805,2.63314477267966,0,0,0,0,0,0,0,0,39.73526508,318.649277267301,"Occupied"
"464","C0342_U2",0.048,0,0.907,0,342,53.8555578815156,2.47268159933012,0,0,0,0,0,0,0,0,39.74213666,374.747087317207,"Occupied"
"465","C0343_U1",0.112,0,0.784,0.096,343,55.24512884978,1.39765346742091,0,0,0,0,0,0,0,0,39.74752465,55.0452218772095,"Unoccupied"
"466","C0343_U3",0.561,0,0.379,0,343,47.8903765690377,1.25146443514644,0,0,0,0,0,0,0,0,39.73946765,115.080161107132,"Occupied"
"467","C0345_U1",0.009,0.049,0.922,0,345,74.9899434318039,1.33040016760947,0,0,0,0,0,0,0,0,39.5671955,-513.675519316845,"Unoccupied"
"468","C0345_U3",0,0,0.885,0,345,82.4869328873092,1.47271586870165,0,0,0,0,0,0,0,0,39.55685439,-465.884492295233,"Unoccupied"
"469","C0346_U2",0,0,1,0,346,68.7606694560669,1.64476987447699,0,0,0,0,0,0,0,0,39.91981251,-23.2519344824425,"Unoccupied"
"470","C0346_U3",0,0,0.987,0,346,77.8366450533361,1.78560970508262,0,0,0,0,0,0,0,0,39.92106963,-48.3372480313199,"Unoccupied"
"471","C0347_U1",0.045,0,0.955,0,347,60.1542964666527,1.53731967384487,0,0,0,0,0,0,0.020260492040521,0,39.85831169,96.9792608176406,"Occupied"
"472","C0347_U2",0,0,1,0,347,71.5851975747439,1.91302529793017,0,0,0,0,0,0,0.0706051873198847,0,39.85398869,131.316551706524,"Occupied"
"473","C0348_U2",0.025,0,0.975,0,348,58.3315206023844,2.7314369378791,0.0635838150289017,0,0,0,0.434971098265896,0,0.210982658959538,0.21242774566474,39.85670823,-4.09363385422084,"Occupied"
"474","C0349_U1",0,0,1,0,349,65.7757753562448,2.18084660519698,0,0,0,0,0,0,0,0,39.88613772,101.225615736644,"Occupied"
"475","C0350_U1",0,0.04,0.96,0,350,68.3644156387205,2.05143215555091,0,0.00578034682080925,0,0.00578034682080925,0,0.205202312138728,0,0.187861271676301,39.89590213,-52.8148885007841,"Unoccupied"
"476","C0352_U1",0.332,0,0.668,0,352,62.9776244249268,2.2599330823923,0,0,0,0.0273775216138329,0,0,0,0.972622478386167,40.17445084,-210.899629114382,"Occupied"
"477","C0352_U2",0.473,0,0.527,0,352,53.2832600041902,2.0678818353237,0,0,0,0.185979971387697,0,0,0,0.814020028612303,40.17735872,-20.3309678008661,"Occupied"
"478","C0354_U1",0,0,0.951,0,354,54.3255279113527,3.02174367551746,0,0,0,0,0,0,0,0,40.1054982,316.375914414463,"Unoccupied"
"479","C0355_U1",0.025,0,0.881,0,355,46.0225846925972,2.51275616896696,0,0,0,0,0,0,0,0,40.08701771,253.718402899473,"Unoccupied"
"480","C0355_U2",0.098,0,0.621,0,355,46.4865147397031,1.99623667154506,0,0,0,0,0,0,0,0.00578034682080925,40.08311295,216.069805368997,"Occupied"
"481","C0356_U3",0.017,0,0.983,0,356,50.5613631611959,2.05080493414175,0,0,0,0,0,0,0,0,40.32192003,440.956360365057,"Occupied"
"482","C0356_U4",0.013,0,0.987,0,356,55.9406210658833,2.2752832563995,0,0,0,0,0,0,0,0,40.3288901,459.295775976854,"Occupied"
"483","C0357_U2",0.454,0.009,0.537,0,357,30.5793435082584,1.91365251933933,0,0,0,0.431457431457431,0,0,0,0.111111111111111,40.2558731,386.115257885493,"Occupied"
"484","C0357_U3",0.011,0,0.989,0,357,51.2233396186885,2.33542845170752,0,0,0,0,0,0,0,0.0286944045911047,40.26145889,381.333634840706,"Occupied"
"485","C0358_U1",0.181,0,0.819,0,358,39.6323498639883,2.16718978865872,0,0,0,0,0,0,0,0,40.29023134,518.438447751846,"Occupied"
"486","C0358_U2",0.173,0,0.827,0,358,46.0646038051432,2.01923478988083,0,0,0,0,0,0,0,0,40.29569548,534.062443968974,"Unoccupied"
"487","C0359_U1",0.032,0,0.968,0,359,53.41928721174,3.08930817610063,0,0,0,0,0,0,0,0,40.39194187,314.072438972002,"Occupied"
"488","C0359_U2",0.023,0,0.977,0,359,48.541919297512,2.72924942504704,0,0,0,0,0,0,0,0,40.38832586,336.926082014338,"Unoccupied"
"489","C0360_U1",0.017,0,0.983,0,360,68.9020305631149,2.31463261461168,0,0,0,0,0,0,0,0,40.36048489,255.340737335975,"Unoccupied"
"490","C0360_U3",0,0,1,0,360,69.2071278825996,2.70482180293501,0,0,0,0,0,0,0,0,40.37051495,377.449181635433,"Unoccupied"
"491","C0361_U1",0,0,0.998,0,361,58.9859920551955,2.92891490696216,0,0,0,0,0,0,0,0,40.35825151,89.5188304198255,"Unoccupied"
"492","C0370_U1",0.062,0,0.934,0.004,370,69.4643605870021,1.96708595387841,0,0,0.00578871201157742,0,0,0,0.351664254703329,0.3589001447178,40.03036354,-291.940739553542,"Unoccupied"
"493","C0370_U2",0.041,0,0.94,0.019,370,71.6649905719673,1.62266918080872,0,0,0,0,0,0,0.0865800865800866,0.152958152958153,40.03053141,-243.1859623064,"Unoccupied"
"494","C0371_U1",0.341,0.019,0.603,0,371,65.8716018402342,1.55499790882476,0,0,0.0100574712643678,0.130747126436782,0,0,0.824712643678161,0.84051724137931,40.00647279,-756.322542027469,"Unoccupied"
"495","C1817_U1",0.367,0,0.633,0,1817,40.900480869747,2.20301066276396,0,0,0,0,0,0,0,0,39.66101235,768.605278543474,"Occupied"
"496","C1817_U2",0.291,0,0.691,0,1817,41.3117290403512,2.27388668199875,0,0,0,0,0,0,0,0,39.6566519,710.196684850011,"Occupied"
"497","C1818_U1",0.092,0,0.902,0,1818,48.1442910915935,2.67210372229193,0,0,0,0,0,0,0,0,39.66191642,528.10935650012,"Occupied"
"498","C1818_U2",0.038,0,0.957,0,1818,48.6426181514011,3.02237557507319,0,0,0,0,0,0,0,0,39.65208545,516.540104523169,"Occupied"
"499","C1854_U1",0.101,0,0.899,0,1854,43.9868283504077,2.77315492368806,0,0,0,0,0,0,0,0,39.64142439,439.537588521737,"Occupied"
"500","C1871_U1",0.022,0,0.978,0,1871,37.30290977601,2.88486497801968,0,0,0,0,0,0,0,0,39.63371097,481.299901534498,"Unoccupied"
"501","C1871_U2",0.356,0,0.644,0,1871,33.9606117745653,2.85585585585586,0,0,0,0,0,0,0,0,39.63205246,510.804051282935,"Occupied"
"502","C1875_U1",0.017,0,0.885,0,1875,58.2719463649696,2.0879949717159,0,0,0,0,0,0,0,0,39.62700138,513.570812566463,"Unoccupied"
"503","C1875_U2",0.118,0,0.876,0,1875,51.1384003350084,2.70686767169179,0,0,0,0,0,0,0,0,39.63627068,547.72744683735,"Occupied"
"504","C1898_U1",0,0,1,0,1898,77.553436714166,1.30783738474434,0,0,0,0,0,0,0,0,39.62100136,-230.806230320733,"Occupied"
"505","C1898_U2",0.028,0,0.972,0,1898,71.987235823394,1.82444025946851,0,0,0,0,0,0,0,0,39.61307844,-42.6373711773605,"Unoccupied"
"506","C1899_U1",0.092,0,0.895,0.013,1899,56.8034295273944,1.20953575909661,0,0,0,0,0,0,0,0,39.62200635,146.986996308349,"Occupied"
"507","C1899_U2",0.107,0,0.84,0.053,1899,52.9531674681162,1.23938950449509,0,0,0,0,0,0,0,0,39.61480429,33.9051659238115,"Occupied"
"508","C1901_U1",0,0,1,0,1901,86.2133277451802,1.14941324392288,0,0,0,0,0,0,0,0,39.62135024,-296.684815912849,"Unoccupied"
"509","C1901_U2",0,0,0.977,0.023,1901,82.842590651855,1.1106686229302,0,0,0,0,0,0,0,0,39.61063934,-383.03110654472,"Unoccupied"
"510","C1922_U1",0.059,0,0.871,0,1922,43.4006289308176,2.57148846960168,0,0,0,0,0,0,0,0,39.60510271,521.039011634928,"Occupied"
"511","C1922_U2",0.047,0,0.877,0,1922,46.7230801335559,2.4021285475793,0,0,0,0,0,0,0,0,39.59909021,544.560519804844,"Occupied"
"512","C1932_U1",0.105,0,0.777,0.049,1932,69.273640167364,1.05439330543933,0,0,0,0,0,0,0,0,39.58968457,112.929693495815,"Occupied"
"513","C1932_U2",0,0,0.932,0,1932,63.5319949811794,1.59326641572564,0,0,0,0,0,0,0,0,39.59116042,180.488857139888,"Unoccupied"
"514","C1933_U1",0.009,0,0.991,0,1933,41.5994145933515,2.79259878737194,0,0,0,0,0,0,0,0,39.5965961,419.233016403318,"Unoccupied"
"515","C1933_U2",0.259,0,0.741,0,1933,40.0329140461216,1.56247379454927,0,0,0,0,0,0,0,0,39.59732797,452.194541288955,"Occupied"
"516","C1943_U1",0.072,0,0.861,0.068,1943,72.3987037424211,1.07986619276605,0,0,0,0,0,0,0,0,39.59421489,-43.8786399519583,"Occupied"
"517","C1943_U2",0.14,0,0.787,0.072,1943,58.6376416281997,1.46349139739824,0,0,0,0,0,0,0,0,39.58660523,49.5282495600258,"Occupied"
"518","C1944_U1",0.025,0,0.973,0,1944,74.4969658924461,1.21929273906675,0,0,0,0,0,0,0,0,39.59267306,-522.876545987707,"Unoccupied"
"519","C1944_U2",0.057,0,0.943,0,1944,73.7836760386068,1.11812840956777,0,0,0,0,0,0,0,0,39.58883096,-518.014919490256,"Unoccupied"
"520","C1949_U1",0.083,0,0.917,0,1949,56.7871628684926,1.54296466652728,0,0,0,0,0,0,0,0,39.5860471,468.401962934539,"Unoccupied"
"521","C1949_U2",0.112,0.009,0.879,0,1949,56.732285115304,1.84318658280922,0,0,0,0,0,0,0,0,39.58406119,468.267917539199,"Unoccupied"
"522","C1957_U1",0.01,0,0.99,0,1957,83.0060631402885,0.601087183775873,0,0,0,0.455474452554745,0,0,0,0.528467153284672,39.58284498,-123.959757309278,"Unoccupied"
"523","C1957_U2",0.042,0,0.934,0.025,1957,68.5536723163842,1.27327892864616,0,0,0,0.087719298245614,0,0,0,0.454678362573099,39.58014628,-3.38683198465353,"Occupied"
"524","C1958_U2",0.011,0.015,0.974,0,1958,65.2791135270751,1.78653564708342,0,0,0,0,0,0,0,0,39.57546649,30.7415305563386,"Unoccupied"
"525","C1964_U1",0.076,0,0.905,0.019,1964,68.2136734267196,0.995400376332846,0,0,0,0,0,0,0,0,39.57308662,-60.4884496461281,"Unoccupied"
"526","C1964_U2",0.349,0,0.63,0.021,1964,58.150982852363,1.26829778335425,0,0,0,0,0,0,0,0,39.56910124,-71.704230057108,"Occupied"
"527","C1967_U1",0.203,0,0.791,0,1967,46.7407484842149,2.36525193393268,0,0,0,0,0,0,0,0,39.57256115,649.640649394023,"Occupied"
"528","C1967_U2",0.038,0,0.911,0,1967,44.8,2.53522012578616,0,0,0,0,0,0,0,0,39.56625812,664.412207539538,"Occupied"
"529","C1968_U1",0.489,0,0.395,0,1968,36.6600376805526,1.72409462005443,0,0,0,0,0,0,0,0,39.57473656,703.693204268669,"Occupied"
"530","C1968_U2",0.047,0,0.874,0,1968,48.1692855646344,1.83867588518751,0,0,0,0,0,0,0,0,39.56904636,742.8992091099,"Unoccupied"
"531","C1989_U1",0.004,0,0.996,0,1989,82.2501570023027,1.14758216453841,0,0,0,0.515328467153285,0,0,0,0.381021897810219,39.56586448,-259.27205923277,"Unoccupied"
"532","C1989_U2",0.025,0,0.975,0,1989,78.7881639481389,0.904015056461732,0,0,0,0.795918367346939,0,0,0,0.204081632653061,39.55650959,-262.525966097248,"Unoccupied"
"533","C2010_U1",0,0,1,0,2010,82.4377619446773,1.12782900251467,0,0,0,0.0627737226277372,0,0,0,0.218978102189781,39.55859651,-207.588267259782,"Unoccupied"
"534","C2010_U2",0.512,0,0.488,0,2010,52.9504391468005,0.881221246340443,0,0,0,0.629522431259045,0,0,0,0.370477568740955,39.55828363,-252.012088049273,"Occupied"
"535","C2011_U1",0.021,0,0.968,0.004,2011,79.8927074601844,1.52137468566639,0,0,0,0,0,0,0,0,39.55721591,-647.805376722209,"Unoccupied"
"536","C2011_U2",0.017,0,0.871,0,2011,69.1219665271966,2.08493723849372,0,0,0,0,0,0,0,0,39.54437279,-703.472173047092,"Unoccupied"
"537","C2018_U1",0.043,0.013,0.919,0,2018,52.9193886097152,2.01675041876047,0,0,0,0,0,0,0,0,39.54569474,287.93763630759,"Occupied"
"538","C2018_U2",0.102,0.006,0.814,0,2018,44.7631027253669,2.05471698113208,0,0,0,0,0,0,0,0,39.54050995,294.825812975426,"Occupied"
"539","C2026_U1",0.013,0,0.987,0,2026,85.8584570353335,1.30294794062304,0,0,0,0,0,0,0,0,39.54717453,-455.476922054864,"Unoccupied"
"540","C2026_U2",0.013,0,0.976,0,2026,83.0202928870293,1.01924686192469,0,0,0,0,0,0,0,0,39.54242593,-450.952201310144,"Unoccupied"
"541","C2038_U1",0.006,0,0.994,0,2038,46.3726474278545,2.88979506482643,0,0,0,0,0,0,0,0,39.53897279,454.714835562554,"Occupied"
"542","C2038_U2",0.051,0,0.949,0,2038,41.8572925398156,2.83633696563286,0,0,0,0,0,0,0,0,39.53062711,481.814955529926,"Occupied"
"543","C2039_U1",0.059,0,0.803,0.004,2039,51.5933835845896,2.09819932998325,0,0,0,0,0,0,0,0,39.53965427,690.85984843067,"Occupied"
"544","C2039_U2",0.009,0,0.854,0,2039,50.1965221034989,2.28242195684056,0,0,0,0,0,0,0,0,39.5329489,586.011863336642,"Occupied"
"545","C2049_U1",0.008,0,0.992,0,2049,72.2594685080561,1.54153588616865,0,0,0,0,0,0,0,0,39.53467878,-47.286795045119,"Unoccupied"
"546","C2049_U2",0,0,0.996,0,2049,72.610541727672,1.57916753817193,0,0,0,0,0,0,0,0,39.52587885,-50.3078883186182,"Unoccupied"
"547","C2054_U1",0.004,0.017,0.872,0,2054,56.9893372360443,2.11373614886055,0,0,0,0,0,0,0,0,39.53219297,485.209404267841,"Unoccupied"
"548","C2054_U2",0.134,0,0.779,0,2054,44.8503986571548,1.90306336550567,0,0,0,0,0,0,0,0,39.5273051,437.052771773478,"Occupied"
"549","C2063_U1",0,0,0.998,0,2063,74.676704307821,1.83814303638645,0,0,0,0.00585651537335286,0,0,0,0.679355783308931,39.52664005,-661.436549415217,"Unoccupied"
"550","C2063_U2",0,0,0.987,0,2063,79.9637848021771,1.570232363408,0,0,0,0.00577200577200577,0,0,0,0.883116883116883,39.52730543,-698.462487793228,"Unoccupied"
"551","C2065_U1",0.021,0,0.979,0,2065,82.3277556996444,1.199121522694,0,0,0,0,0,0,0,0,39.51972085,-194.178501733999,"Unoccupied"
"552","C2065_U2",0.004,0,0.996,0,2065,80.8214509721932,1.27932260087811,0,0,0,0,0,0,0,0,39.51523053,-170.334750574204,"Occupied"
